,Identifiant,Groupe,IN,Mention,Groupe_et_Mention
1969,8e38ae94-f98d-4705-9da7-743f05b4a577,zabr,True,Aucune mention,zabr
1970,8e432263-2c01-4238-9721-d7ab93868a26,Aucun groupe,True,Aucune mention,pas d'infos
1971,8e4a4787-ebf3-4de1-a834-867b12f53388,zabr,True,Aucune mention,zabr
1972,8e58a12a-d2dd-4ac2-8989-589608be33fc,zas,True,Aucune mention,zas
1973,8e5a69e8-a61c-48e6-8f06-45846b2b9cf0,Aucun groupe,True,Aucune mention,pas d'infos
1974,8e708d2d-5dc2-4f0d-8541-5ef97eadb88e,OHM Bassin Minier de Provence,True,OHM Bassin Minier de Provence,OHM Bassin Minier de Provence
1975,8eb0570d-50e4-42ec-9152-d609a111b669,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
1976,8ed2b46d-1994-488b-82e9-5f159459587c,OHMi Téssékéré,True,Aucune mention,OHMi Téssékéré
1977,8ed37c34-3d6f-4f8a-af2c-6f7f575b546b,Aucun groupe,True,OHM Bassin Minier de Provence,OHM Bassin Minier de Provence
1978,8edd63fd-b183-431b-b26b-e96f34aa8768,zaar,True,ZAAr,zaar
1979,8ee383d5-406a-414e-8907-42686f7c6ac5,OHMi Téssékéré,True,Aucune mention,OHMi Téssékéré
1980,8f22f05e-6b83-4fe7-9b32-020c6e6c6c50,zaar,True,ZAAr,zaar
1981,8f293516-8215-4ae2-b09c-278047c7446a,zaa,True,ZAA,zaa
1982,8f3b1e12-cc31-4669-ae55-e6f15a47a066,zabr,True,Aucune mention,zabr
1983,8f4b1ee1-b0c4-47ad-9084-d30888d3add3,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
1984,8f568f5d-f63d-4d80-9077-eba09962f8f3,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
1985,8f5b6889-5d87-49ff-b3f2-d34b66ad0f5f,Aucun groupe,True,Aucune mention,pas d'infos
1986,8f6096d2-ab7b-43e6-ba02-de090dd1d38f,zaar,True,ZAAr,zaar
1987,8f635410-c43b-4025-bb0d-bd3d12b41eab,zal,True,Aucune mention,zal
1988,8f728be7-48e6-429f-8f65-980939badd7d,zabr,True,Aucune mention,zabr
1989,8f79c652-0720-45b3-be9f-f4950ede9e8a,Aucun groupe,True,Aucune mention,pas d'infos
1990,8f903059-74b4-4f63-b320-51d9dd28dbbc,Aucun groupe,True,ZABRI,ZABRI
1991,8f9b3b9f-c6e3-4320-aee6-60c8ec7de941,zaar,True,ZAAr,zaar
1992,8fbd7aee-5347-4771-80e9-7099f50857db,InDoRES,True,Aucune mention,InDoRES
1993,8fcaf2b8-2c08-409e-825d-a382c02c3556,OHM Pyrénées - haut Vicdessos,True,Aucune mention,OHM Pyrénées - haut Vicdessos
1994,8fdde457-f931-4a31-9a63-63a5d7dabce2,zabr,True,Aucune mention,zabr
1995,8fdf91e2-b570-4952-82dd-f28f81219e08,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
1996,902ba7a3-4eb9-48bc-838e-e27603db9732,ZA,True,Aucune mention,ZA
1997,90374dea-4545-4f43-ab04-d3479c844254,zabr,True,Aucune mention,zabr
1998,9049d100-43ba-4dea-ba51-1ca916a58cda,OHM Vallée du Rhône,True,Aucune mention,OHM Vallée du Rhône
1999,905316e3-3fda-4446-b797-5f180dc67398,Aucun groupe,True,Aucune mention,pas d'infos
2000,905775cb-22f7-48c7-800d-12c423bcb4c3,Aucun groupe,True,Aucune mention,pas d'infos
2001,90946169-bfe3-4ce4-b27d-682d9b71f377,zabr,True,Aucune mention,zabr
2002,909cefb9-ba90-41b4-9ef2-6559fec6a1fb,zaar,True,ZAAr,zaar
2003,90a279c4-6c35-4d8d-89e1-28d263b6fab7,Aucun groupe,True,Aucune mention,pas d'infos
2004,90c2e742-7354-4ce1-b155-19fc1f10ea1e,Aucun groupe,True,ZABRI,ZABRI
2005,90cad661-3cb2-4958-a79c-54e1f8d48a94,Aucun groupe,True,Aucune mention,pas d'infos
2006,90fc4aae-f3ef-4088-b70b-bce18c81c558,InDoRES,True,Aucune mention,InDoRES
2007,911d1dbc-92cb-4320-a4ea-2687c1a81e62,zabr,True,Aucune mention,zabr
2008,91288374-9400-4db2-9163-6c73acdc2562,zabr,True,Aucune mention,zabr
2009,912d1d6c-31fb-4a83-aacc-d5059aaedb9e,zaar,True,ZAAr,zaar
2010,913bca3a-c724-450c-9750-70e33d8a7fba,zabr,True,Aucune mention,zabr
2011,9147a096-cf99-4586-a975-317ab5afc96d,OHM Oyapock,True,OHM Oyapock,OHM Oyapock
2012,914841ef-a8f7-4793-8ff9-f8c73c25b9f1,Aucun groupe,True,Aucune mention,pas d'infos
2013,915af1c5-945d-4b15-a9bf-cf27f7eb5754,zal,True,Aucune mention,zal
2014,91736af2-aabf-4b97-b638-3be055345b28,zabr,True,Aucune mention,zabr
2015,918ed081-0ea3-48f8-b7b4-2c3a0fdb70c2,Aucun groupe,True,ZABRI,ZABRI
2016,919b6bc8-3ff3-462f-ac6a-b01ee4672a87,zabr,True,Aucune mention,zabr
2017,91aa1ad6-e82d-4a1f-97f9-1ce85e8be60a,zaar,True,ZAAr,zaar
2018,91ae657c-adad-42ec-a497-0715e939e111,Aucun groupe,True,Aucune mention,pas d'infos
2019,91b62929-4996-4f1c-8817-cc0847d2ec91,zas,True,Aucune mention,zas
2020,91be85bf-d7ee-4333-a866-786b2f152af8,zabr,True,Aucune mention,zabr
2021,91c39b33-4316-48ad-9e1c-7c57114bd5c5,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
2022,91cf5763-d464-49ac-bab7-41a6062a9b47,Aucun groupe,True,Aucune mention,pas d'infos
2023,91d5b4cb-401c-4c27-aea9-ba09248bbeef,Aucun groupe,True,OHM Bassin Minier de Provence,OHM Bassin Minier de Provence
2024,91e3543c-af9f-47ce-82eb-39a8586a3ad3,Aucun groupe,True,Aucune mention,pas d'infos
2025,91eca730-ae73-4963-94cc-210da4276abf,zabr,True,Aucune mention,zabr
2026,92041d6f-47ce-42c5-99bb-d7128443efff,zal,True,Aucune mention,zal
2027,92061415-d7e8-496e-9e11-eef79630a247,OHMi Téssékéré,True,Aucune mention,OHMi Téssékéré
2028,920be162-d0e0-44ac-b03e-6a39d0e37e2f,Aucun groupe,True,Aucune mention,pas d'infos
2029,920db34d-a72b-4ae9-a4d9-4bda02abe142,zaar,True,ZAAr,zaar
2030,9242b4a1-bab6-4ce2-8afe-f4e5fb6f8e0a,Aucun groupe,True,Aucune mention,pas d'infos
2031,92445305-e0ad-455e-bc72-b00fd734ed68,Aucun groupe,True,Aucune mention,pas d'infos
2032,926efeb2-1f06-4ff7-a99c-5e1867a8967c,OHM Littoral méditerranéen,True,Aucune mention,OHM Littoral méditerranéen
2033,92950dbb-6c4c-4057-b465-1daa7d135f8b,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
2034,929807de-f769-41c5-9379-caaa9c8f6748,Aucun groupe,True,Aucune mention,pas d'infos
2035,92b1db5e-d9c2-4852-8be5-97c27cf3eab2,OHMi Téssékéré,True,Aucune mention,OHMi Téssékéré
2036,92bec6dc-3a32-4100-9ec2-d0a8b7aee9ff,zabr,True,Aucune mention,zabr
2037,92c97e8d-f4e4-4cfc-9efe-9382ffbcaa1f,Aucun groupe,True,Aucune mention,pas d'infos
2038,92fce03f-fbf7-44d3-8ee2-f57259689e5f,Aucun groupe,True,Aucune mention,pas d'infos
2039,9318657e-9a92-4e37-b6f6-e0ddd373869a,OHM Vallée du Rhône,True,Aucune mention,OHM Vallée du Rhône
2040,9327219e-f7a4-4b4a-9ff1-4fb33dc3077e,Aucun groupe,True,Aucune mention,pas d'infos
2041,932a5683-6bf6-402a-bc14-4a059eb6354c,Aucun groupe,True,Aucune mention,pas d'infos
2042,93354a4a-8145-4fe5-828c-381bdb1c6044,zaar,True,ZAAr,zaar
2043,9371f66f-7ce4-40f2-892f-25de95f79dd2,zaar,True,ZAAr,zaar
2044,937a384c-3c64-4156-921c-61caa926ac75,zabr,True,Aucune mention,zabr
2045,93856895-198b-4621-a751-658d498151a5,zaar,True,ZAAr,zaar
2046,93876f8a-5d7f-4bb9-a825-81cbd79e93c2,zaar,True,ZAAr,zaar
2047,938b856c-f55b-4c78-a4e5-54ec9d9bdaae,OHM Littoral méditerranéen,True,Aucune mention,OHM Littoral méditerranéen
2048,93923040-f005-4ba9-b9ba-9bcc02c5e9a7,Aucun groupe,True,Aucune mention,pas d'infos
2049,93ce64d4-64d2-4553-b62c-9847f7ab32bb,zabr,True,Aucune mention,zabr
2050,93d59646-0557-429a-b492-762dca066d35,Aucun groupe,True,ZAAr,ZAAr
2051,93ddbca6-ac4c-4d5f-8a5b-53f3d5fea96f,OHMi Téssékéré,True,Aucune mention,OHMi Téssékéré
2052,93ea6e2f-2dd1-42dd-93be-d714b92bf6b6,InDoRES,True,Aucune mention,InDoRES
2053,9402b74e-22fa-4be2-bcee-2d8a8ac8c5d1,OHM Littoral méditerranéen,True,Aucune mention,OHM Littoral méditerranéen
2054,94077339-2ae8-4fe4-a5a0-7cbf3caaf826,Aucun groupe,True,Aucune mention,pas d'infos
2055,94084a94-3e8d-473c-be2a-c803676cd01f,OHM Pyrénées - haut Vicdessos,True,Aucune mention,OHM Pyrénées - haut Vicdessos
2056,9428b5e3-8c28-4522-a936-4f7a14a6c9ab,OHMi Téssékéré,True,Aucune mention,OHMi Téssékéré
2057,94633413-8a03-4b49-b640-f01b8b49b80b,Aucun groupe,True,Aucune mention,pas d'infos
2058,948c77f8-a62e-4d90-a1ae-3075b0f3415e,zabr,True,Aucune mention,zabr
2059,948f4b74-175a-4590-8e9a-e3824b548374,Aucun groupe,True,OHM Bassin Minier de Provence,OHM Bassin Minier de Provence
2060,94d641bd-2cc3-4668-b46b-3c56802adc91,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
2061,94e8f3cd-c7fa-42ad-b14b-978492026a40,zabr,True,Aucune mention,zabr
2062,94f71075-ce3c-47c1-9ce8-8ed28758c432,zaar,True,ZAAr,zaar
2063,951576cf-b299-40c4-b250-4dd61a1d7c7c,Aucun groupe,True,Aucune mention,pas d'infos
2064,9540a7e7-5ab8-4278-a145-19433e6a7f3b,zabr,True,Aucune mention,zabr
2065,954cc5c4-9509-4148-ae1e-f4524d0d0ca6,zabr,True,Aucune mention,zabr
2066,954db734-a801-4f4e-a0a2-4982650d8f71,Aucun groupe,True,ZABRI,ZABRI
2067,95507937-8eb3-493f-8b37-a5503417dc2c,Aucun groupe,True,ZABRI,ZABRI
2068,9565bdac-19b1-4c4c-8e7f-a446f38fbdcb,zabr,True,Aucune mention,zabr
2069,957fe363-8f68-4a1d-9e9f-31db07282b9f,zal,True,Aucune mention,zal
2070,95896c4e-858c-49f6-b4c2-e22e35b6cc19,OHM Pyrénées - haut Vicdessos,True,Aucune mention,OHM Pyrénées - haut Vicdessos
2071,9597bdf0-076c-4875-8460-4535a2db9c63,OHMi Téssékéré,True,Aucune mention,OHMi Téssékéré
2072,959a0db0-5642-474b-937d-2be5445f253f,zabr,True,Aucune mention,zabr
2073,95aef630-edc4-4d52-b85f-ddbd10df9771,zabr,True,Aucune mention,zabr
2074,95b29740-1585-495a-b57d-683fd2c9494b,zaar,True,ZAAr,zaar
2075,95c374b0-25b1-4f79-8728-ab3f3444dba2,Aucun groupe,True,Aucune mention,pas d'infos
2076,95c6ad68-7e93-44e9-93c1-5053a3eb9761,zabr,True,Aucune mention,zabr
2077,95cc7fb5-5382-423e-beb6-762dc47cf22b,OHMi Téssékéré,True,Aucune mention,OHMi Téssékéré
2078,95cfb519-fcd3-47cc-a008-353d1bc2faa3,Aucun groupe,True,Aucune mention,pas d'infos
2079,95cffc70-5a88-4565-8043-ea965b11024d,Aucun groupe,True,Aucune mention,pas d'infos
2080,95e54fc1-096e-496e-8251-6942dcf2a00d,Aucun groupe,True,Aucune mention,pas d'infos
2081,95feed86-113b-4425-b239-a463d13dd6af,zabr,True,Aucune mention,zabr
2082,96077a22-a1bb-463f-9100-49f4cbfc6860,InDoRES,True,Aucune mention,InDoRES
2083,960b0549-4f2f-4568-b8d5-8708b43df7f6,zabr,True,Aucune mention,zabr
2084,960fe8c2-2ea8-4e83-bfdd-53cfa3541ed5,zal,True,Aucune mention,zal
2085,9622596c-e582-4e03-997a-a489b083c6d2,OHM Bassin Minier de Provence,True,OHM Bassin Minier de Provence,OHM Bassin Minier de Provence
2086,962f755c-b2e3-4ddc-aefa-5fa813ee6506,zabr,True,Aucune mention,zabr
2087,963b63b7-c66d-4603-8f2f-c7c69ba917fa,Aucun groupe,True,Aucune mention,pas d'infos
2088,96477802-3887-410c-b921-b22d1460e63a,zabr,True,Aucune mention,zabr
2089,9647cedf-5005-4520-9074-8b53bb10a126,Aucun groupe,True,ZAAr,ZAAr
2090,96aaca15-94ba-4fff-8e4e-c02487b76f3a,OHM Littoral méditerranéen,True,Aucune mention,OHM Littoral méditerranéen
2091,96b2059a-54cf-44be-9077-20043ce0e3da,zabr,True,Aucune mention,zabr
2092,96b5b0a8-1ced-4fea-ac80-9b10efeb66e1,InDoRES,True,Aucune mention,InDoRES
2093,96c9ae93-a638-495b-9ea8-5347065b4f40,InDoRES,True,Aucune mention,InDoRES
2094,971ab238-cad8-44d0-8a71-c2043b0d082b,Aucun groupe,True,Aucune mention,pas d'infos
2095,97231782-1c5b-4f0f-8f20-8cad030c4825,Aucun groupe,True,ZABRI,ZABRI
2096,97270fc6-19bc-4c7c-8940-52122e4efb66,OHM Bassin Minier de Provence,True,OHM Bassin Minier de Provence,OHM Bassin Minier de Provence
2097,973dffc0-f5f3-43fb-89f0-209e07d60770,Aucun groupe,True,OHM Bassin Minier de Provence,OHM Bassin Minier de Provence
2098,97463f2a-5769-4ceb-91e7-3a7f38523ec3,Aucun groupe,True,Aucune mention,pas d'infos
2099,975bb1a0-8ee5-4f7b-9aee-56ccc5ad1ae5,Aucun groupe,True,Aucune mention,pas d'infos
2100,97741cee-b7ad-4928-98e4-9ed9a867c600,Aucun groupe,True,Aucune mention,pas d'infos
2101,977535b3-6ee3-4482-a577-e4c745daba8e,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
2102,978c1fa7-f984-482e-a540-3a03bab3c74d,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
2103,978e2f31-a421-4e56-84c6-8d8327262299,OHMi Téssékéré,True,Aucune mention,OHMi Téssékéré
2104,979ba08e-ba29-44a7-9940-142ef4bed659,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
2105,97a6907d-cb13-4655-806b-6a64739d991c,Aucun groupe,True,Aucune mention,pas d'infos
2106,97ac7077-0c9b-4ffa-b6a5-d14fa2a5d4a8,Aucun groupe,True,Aucune mention,pas d'infos
2107,97af4524-fa86-411a-90d2-023bd26d8731,zabr,True,Aucune mention,zabr
2108,98114eb9-7d3f-49e1-ba44-a9bc22189e24,zal,True,Aucune mention,zal
2109,981357e2-1105-4501-818b-867e9cd33836,Aucun groupe,True,Aucune mention,pas d'infos
2110,981fbc0a-1e15-484e-99fe-5469ca5a7336,Aucun groupe,True,Aucune mention,pas d'infos
2111,9845ae1e-c7e5-428a-9fc8-be30b4200992,Aucun groupe,True,ZABRI,ZABRI
2112,9881ae27-df19-4ad2-95ed-063926a93008,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
2113,98a1c9a9-f13b-48f5-bd3c-326a37e6aac8,zaar,True,ZAAr,zaar
2114,98c5ff29-b61e-4987-91be-0279fff4b489,Aucun groupe,True,ZABRI,ZABRI
2115,98c697ff-71b4-455f-8c72-4ec3d7948b48,Aucun groupe,True,Aucune mention,pas d'infos
2116,992d282d-cb01-4e7b-a71e-673f887b7cfa,Aucun groupe,True,OHM Bassin Minier de Provence,OHM Bassin Minier de Provence
2117,99318145-905c-4ec9-b93f-a19dffa59c4d,Aucun groupe,True,Aucune mention,pas d'infos
2118,9941e847-93da-4a45-81e0-d18c5fc42348,OHMi Téssékéré,True,Aucune mention,OHMi Téssékéré
2119,994ca367-43f3-483b-a7d2-405922ed253a,zaar,True,ZAAr,zaar
2120,99565544-5a92-441e-8fa0-df7671a39b8d,Aucun groupe,True,Aucune mention,pas d'infos
2121,99a4dc7a-0827-45bc-844e-ccf132841015,OHM Littoral méditerranéen,True,Aucune mention,OHM Littoral méditerranéen
2122,99c0d757-2e41-4014-b7c6-28cae5d32465,zaar,True,Aucune mention,zaar
2123,99c35995-2ce3-4c4d-9fd6-6ca3795e708a,zabr,True,Aucune mention,zabr
2124,99f3f3ac-01e9-4f7c-9b19-5cbfdcd7e3c7,zabr,True,Aucune mention,zabr
2125,99f7829a-59e0-43c8-b86c-fc066187f91a,Aucun groupe,True,ZABRI,ZABRI
2126,9a342167-2c4c-4805-ad50-0561ef54bc19,zabr,True,Aucune mention,zabr
2127,9a499187-1be4-4fed-95c4-4c25aeea27bd,OHM Vallée du Rhône,True,Aucune mention,OHM Vallée du Rhône
2128,9a58dcce-7dab-406f-82d8-30ee04308ee4,zabr,True,Aucune mention,zabr
2129,9a691a16-d673-4286-ae2a-aa0dcebecd2d,Aucun groupe,True,Aucune mention,pas d'infos
2130,9a6e2a4a-d3ba-4c5c-8d0e-14d04e878129,Aucun groupe,True,Aucune mention,pas d'infos
2131,9a73a86d-2b26-4e7c-9866-9d8d36e3a945,Aucun groupe,True,ZABRI,ZABRI
2132,9a870f9e-043b-4746-8be7-490d133a0880,Aucun groupe,True,Aucune mention,pas d'infos
2133,9a91fc68-2001-4616-89a2-31d8dcaf234c,zaar,True,ZAAr,zaar
2134,9a956ee1-446d-4b95-9994-159d60cf985c,zabr,True,Aucune mention,zabr
2135,9a9cd8c1-b0f1-479e-9134-5fd5638e2bd2,zas,True,Aucune mention,zas
2136,9aa7d7fa-9a29-48d7-800a-28cf0b036e59,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
2137,9acada4d-a255-493f-91d5-dfacb50c6526,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
2138,9adb79fe-be08-4bf4-9ca1-ed6f35c89bf0,Aucun groupe,True,Aucune mention,pas d'infos
2139,9aed1d3e-a323-4971-8854-31d1369a6e38,InDoRES,True,Aucune mention,InDoRES
2140,9af59405-d8ed-494e-a0fc-68c746a27f71,zaar,True,ZAAr,zaar
2141,9b0b28b7-d756-403a-b115-75d37014210e,zabr,True,Aucune mention,zabr
2142,9b19fbf4-2839-4636-9375-526c0b067301,Aucun groupe,True,ZABRI,ZABRI
2143,9b386490-2043-4680-b5ac-45c8324d2809,Aucun groupe,True,Aucune mention,pas d'infos
2144,9b600d97-ebba-456a-a2fd-a6ae2436b97b,Aucun groupe,True,Aucune mention,pas d'infos
2145,9b68e84a-54c3-4746-ae96-fa92e156179a,Aucun groupe,True,Aucune mention,pas d'infos
2146,9b819ccd-546a-483a-a298-b1f47f193e57,zabr,True,Aucune mention,zabr
2147,9bb70940-060b-423a-acb9-8f88d515c676,zabr,True,Aucune mention,zabr
2148,9bbae192-6172-4983-b234-4ce4e44fc0aa,InDoRES,True,Aucune mention,InDoRES
2149,9bbfb93c-730c-4e3b-8277-781602d1aed2,OHM Pyrénées - haut Vicdessos,True,Aucune mention,OHM Pyrénées - haut Vicdessos
2150,9bc0583a-8cbb-4dbf-ba3f-fe715264bbff,zabr,True,Aucune mention,zabr
2151,9bd09cb6-6a57-498b-873f-bd51a99ae5ac,zabr,True,Aucune mention,zabr
2152,9bd6a191-c5e8-40c4-863f-d44eabaeae02,Aucun groupe,True,Aucune mention,pas d'infos
2153,9bdd857b-ba43-4c41-ad5f-302a76c388de,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
2154,9bfcac36-be7f-4d00-9d37-9405d7bf6d5e,OHMi Téssékéré,True,Aucune mention,OHMi Téssékéré
2155,9c31b6d7-37a0-4705-a926-6af6c29b218e,Aucun groupe,True,Aucune mention,pas d'infos
2156,9c460fb0-1a07-4f66-bb0c-8ca48306a085,zabr,True,Aucune mention,zabr
2157,9c4d6ae0-2030-4c6b-ba60-b5ac7572b8da,Aucun groupe,True,Aucune mention,pas d'infos
2158,9c518038-57a9-4d21-a345-ccf65e7022e0,Aucun groupe,True,Aucune mention,pas d'infos
2159,9c68bbac-5a64-456d-bc52-12fd2b6710e8,zabr,True,Aucune mention,zabr
2160,9c69e59d-ca71-4760-9639-c679c75c8e65,Aucun groupe,True,Aucune mention,pas d'infos
2161,9c8181fa-df7c-4f53-8f89-c9633e5df6e3,OHMi Téssékéré,True,Aucune mention,OHMi Téssékéré
2162,9c8c662b-0749-499f-bbca-12865fafa02e,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
2163,9c8e0550-ab2d-4d50-8004-9582f96942ef,zabr,True,Aucune mention,zabr
2164,9c91895c-d3bd-4df0-8e88-c594d2822c54,zal,True,Aucune mention,zal
2165,9ca02c00-51f3-4b0e-b407-0f5847009d51,Aucun groupe,True,Aucune mention,pas d'infos
2166,9ca0ef97-26b3-4755-9d4c-49bd32cafb05,zal,True,Aucune mention,zal
2167,9ca0f569-7a6e-4bd9-a000-9d72dd61686c,zabr,True,Aucune mention,zabr
2168,9ca83f18-5809-4e6d-ad69-216c6942edaf,Aucun groupe,True,Aucune mention,pas d'infos
2169,9cad8d0a-6088-4cb4-b0fc-86b561007719,Aucun groupe,True,Aucune mention,pas d'infos
2170,9ce1704d-e823-480e-9a60-8afa76062eb5,OHMi Estarreja,True,Aucune mention,OHMi Estarreja
2171,9d14e552-ce1e-4215-a6a3-88fa67763cf8,Aucun groupe,True,Aucune mention,pas d'infos
2172,9d24d8ca-3390-4700-a63c-38bfd693cd5f,Aucun groupe,True,ZABRI,ZABRI
2173,9d2fd83f-c471-4dac-8fa3-b1ee43faa97a,zal,True,Aucune mention,zal
2174,9d752858-3856-4585-8c87-b3590adedbb5,zabr,True,Aucune mention,zabr
2175,9d82ff60-5f7a-41cf-aedd-687bd4f9d4b1,InDoRES,True,Aucune mention,InDoRES
2176,9d9b88a3-370b-47a4-9df5-3b7fd60d5081,zabr,True,Aucune mention,zabr
2177,9db1abe0-a86b-43bc-9707-d700d2b87d9d,Aucun groupe,True,Aucune mention,pas d'infos
2178,9db49b63-1448-442e-bb86-76005213cff2,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
2179,9dbb4bf7-3556-4f72-8232-7f0f22f36cd7,zabr,True,Aucune mention,zabr
2180,9de9d208-b06a-4275-9714-5e5565931abb,Aucun groupe,True,OHM Bassin Minier de Provence,OHM Bassin Minier de Provence
2181,9df2a732-9b63-46a9-99b7-87aa25970f99,Aucun groupe,True,OHM Bassin Minier de Provence,OHM Bassin Minier de Provence
2182,9e1f5084-9ca0-4781-b370-8230cb678a6e,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
2183,9e43885f-064f-4f50-8bc4-10ac9d26bc17,zabr,True,Aucune mention,zabr
2184,9e59e204-c321-42da-8fd2-9b14af29e873,zabr,True,Aucune mention,zabr
2185,9e5a5029-376f-4d94-8f42-8e7f032e05e8,OHM Pyrénées - haut Vicdessos,True,Aucune mention,OHM Pyrénées - haut Vicdessos
2186,9e5f4358-b5b7-4a25-847b-98f0afb2d6da,OHMi Téssékéré,True,Aucune mention,OHMi Téssékéré
2187,9e602bb0-f9c5-47f5-a58a-403c4d23558f,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
2188,9e6ccf71-b31f-4580-9c1b-d149ec864e42,zabr,True,Aucune mention,zabr
2189,9e8c04dd-c032-48c8-ae4d-455005cbe059,Aucun groupe,True,Aucune mention,pas d'infos
2190,9e8d1978-bf3b-4199-a176-76eaa99ee933,OHM Vallée du Rhône,True,Aucune mention,OHM Vallée du Rhône
2191,9e8e66f9-7801-4c30-9486-bdbcd584b577,Aucun groupe,True,Aucune mention,pas d'infos
2192,9ea87568-0d20-4a24-ad7b-3357b65b8433,zabr,True,Aucune mention,zabr
2193,9ebb7342-a8b2-4f08-b4f9-5a378f5c8f14,Aucun groupe,True,Aucune mention,pas d'infos
2194,9ec26657-d9fc-4488-b167-ebd07e4e90b6,zal,True,Aucune mention,zal
2195,9eea9b14-5e31-4eb7-9a88-41e51b77819d,zabr,True,Aucune mention,zabr
2196,9f192217-d298-4177-a0ee-135631bddcfe,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
2197,9f1d416f-489c-4de3-8982-7f600793752c,zabr,True,Aucune mention,zabr
2198,9f25a8ef-31d3-4ae6-b827-65b33eec0bbb,DRIIHM,True,OHM Littoral Caraïbe,DRIIHM
2199,9f31eb31-105a-4a71-a6bf-f23de1360c85,zabr,True,Aucune mention,zabr
2200,9f4662a2-a199-4bc3-b652-3919321720a5,Aucun groupe,True,Aucune mention,pas d'infos
2201,9f534763-136c-4456-af79-b304d53b5576,zas,True,Aucune mention,zas
2202,9f53e83d-ae28-4e32-bcd2-a2a1ecb5a449,zaar,True,ZAAr,zaar
2203,9f656bf6-436a-49fd-b288-3ab63b83854e,Aucun groupe,True,Aucune mention,pas d'infos
2204,9f6b7bda-cffd-408d-ba70-c4dfe40d2b7f,Aucun groupe,True,ZABRI,ZABRI
2205,9f7d88d6-bea8-465e-9241-429dc73da984,zaar,True,ZAAr,zaar
2206,9f9fa11b-2b79-45f4-8070-d332b981fb59,InDoRES,True,Aucune mention,InDoRES
2207,9fa3f16f-96b4-4a49-87bc-1e31e28472f9,zaar,True,ZAAr,zaar
2208,9fa90948-1b6b-48dc-a6ff-61ffc16aa68a,OHM Bassin Minier de Provence,True,OHM Bassin Minier de Provence,OHM Bassin Minier de Provence
2209,9fc7d960-651f-43e0-9cfd-512e60a8d689,zas,True,Aucune mention,zas
2210,9fd72f6a-3014-482b-b5de-64d08aa9898a,zaar,True,ZAAr,zaar
2211,9ffe7744-c07a-4bbd-b875-b9ed23eeb0df,OHM Littoral méditerranéen,True,Aucune mention,OHM Littoral méditerranéen
2212,AVATEC-enquete-ACV-entretien%20du%20sol-AOC_,Dynafor,True,Aucune mention,Dynafor
2213,Atlas_bathymetrique_43_lacs_altitude_AlpesFrancaises,Aucun groupe,True,ZAA,ZAA
2214,BDD_SIG_SEBIOPAG_Toulouse,Aucun groupe,True,Aucune mention,pas d'infos
2215,Cartes_g%C3%A9ohistoire_Bass%C3%A9e2,zas,True,Aucune mention,zas
2216,Dessins%20d%20enfants%20environnement%20et%20scientifique%20de%20l'environnement%20avec%20commentaires%20et%20questionnaire%20socio-professionnel,DRIIHM,True,OHM Bassin Minier de Provence,DRIIHM
2217,Donn%C3%A9es_O3VIN_Juin%202019,Dynafor,True,Aucune mention,Dynafor
2218,Donn%C3%A9es_affenv_Juin21_,Dynafor,True,Aucune mention,Dynafor
2219,Donn%C3%A9es_linnov_mars21,Aucun groupe,True,Aucune mention,pas d'infos
2220,Donnees_croissance_arbres_chataigners_Saint-Caprais,Aucun groupe,True,Aucune mention,pas d'infos
2221,Donnees_croissance_arbres_chataigners_Saint-Caprais_test_wil_0222,Dynafor,True,Aucune mention,Dynafor
2222,Dossier_2019_Enqu%C3%AAtesPolitiques_COTERRA,Aucun groupe,True,Aucune mention,pas d'infos
2223,EAT_Aisne_Evergnicourt_Oise_1825,zas,True,Aucune mention,zas
2224,EDF-AERMC-AinBarrages-1,zabr,True,Aucune mention,zabr
2225,EDF-AERMC-AinBarrages-2,zabr,True,Aucune mention,zabr
2226,EDF-AERMC-AinLeProgres,zabr,True,Jura,zabr
2227,EDF-AERMC-AinQualite-2,zabr,True,Aucune mention,zabr
2228,Enqu%C3%AAte%20Capital%20Donn%C3%A9es%202019%20QualiNous%20ACT,Dynafor,True,Aucune mention,Dynafor
2229,FR-130005454-201809241150-1964_Orthophoto_LIVE_0m2_EMS_CC48,zaeu,True,ZAEU,zaeu
